grupo_logico,filas,duplicados_mergeables,duplicados_conflictivos,clasificacion,ids_participacion,atletas_originales,eventos_originales,campos_conflictivos,id_atleta_canonico,id_evento_canonico
542|38|2656|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,1365;398857,542,2230;72,,542,2656
554|36|2656|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,1378;539790,554,2230;72,,554,2656
563|38|2656|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,1388;568145,563,2230;72,,563,2656
563|45|2656|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,1392;568149,563,2230;72,,563,2656
563|47|2656|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,1394;568151,563,2230;72,,563,2656
563|50|2656|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,1396;568153,563,2230;72,,563,2656
1872|38|2656|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3708;541307,1872,2230;72,,1872,2656
1877|41|2656|95|Indonesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3715;356293,1877,2230;72,,1877,2656
1878|41|2656|95|Indonesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3717;356672,1878,2230;72,,1878,2656
1879|38|2656|95|Indonesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3720;385478,1879,2230;72,,1879,2656
1880|36|2656|95|Indonesia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3722;397593,1880,2230;72,,1880,2656
1881|38|2656|95|Indonesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3724;488333,1881,2230;72,,1881,2656
1882|36|2656|95|Indonesia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3726;515112,1882,2230;72,,1882,2656
1882|38|2656|95|Indonesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3728;515114,1882,2230;72,,1882,2656
1882|41|2656|95|Indonesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3730;515116,1882,2230;72,,1882,2656
1884|36|2656|95|Indonesia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3733;564066,1884,2230;72,,1884,2656
1902|41|2656|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3769;312518,1902,2230;72,,1902,2656
1905|41|2656|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3774;362689,1905,2230;72,,1905,2656
1906|41|2656|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3776;374350,1906,2230;72,,1906,2656
1919|38|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3823;381719,1919,2230;72,,1919,2656
1920|38|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3825;410032,1920,2230;72,,1920,2656
1922|36|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3828;427920,1922,2230;72,,1922,2656
1923|41|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3830;429970,1923,2230;72,,1923,2656
1924|41|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3832;430276,1924,2230;72,,1924,2656
1925|36|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3834;475032,1925,2230;72,,1925,2656
1925|38|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3836;475034,1925,2230;72,,1925,2656
1926|36|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3838;483337,1926,2230;72,,1926,2656
1927|41|2656|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3840;486513,1927,2230;72,,1927,2656
1941|41|2656|109|Kazakhstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3871;444412,1941,2230;72,,1941,2656
1942|41|2656|109|Kazakhstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3873;472080,1942,2230;72,,1942,2656
1943|41|2656|109|Kazakhstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3875;551947,1943,2230;72,,1943,2656
1983|38|2656|70|Unified Team|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3954;554533,1983,2230;72,,1983,2656
1983|43|2656|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3957;554536,1983,2230;72,,1983,2656
1983|47|2656|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3960;554539,1983,2230;72,,1983,2656
1983|50|2656|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3962;554541,1983,2230;72,,1983,2656
1999|36|2656|136|Mongolia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3993;365580,1999,2230;72,,1999,2656
2002|36|2656|136|Mongolia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,3999;516241,2002,2230;72,,2002,2656
2003|36|2656|136|Mongolia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4001;539866,2003,2230;72,,2003,2656
2010|36|2656|221|Soviet Union|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4014;318213,2010,2230;72,,2010,2656
2010|38|2656|70|Unified Team|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4016;318215,2010,2230;72,,2010,2656
2012|38|2656|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4020;555761,2012,2230;72,,2012,2656
2013|38|2656|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4023;556447,2013,2230;72,,2013,2656
2017|7|2389|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4031;358508,2017,2389;74,,2017,2389
2018|7|2389|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4032;487209,2018,2389;74,,2018,2389
2020|7|2389|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4036;545439,2020,2389;74,,2020,2389
2021|7|2389|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4037;555141,2021,2389;74,,2021,2389
2022|7|2389|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4038;555876,2022,2389;74,,2022,2389
2023|7|2389|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4039;555921,2023,2389;74,,2023,2389
2024|7|2389|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4040;556252,2024,2389;74,,2024,2389
2027|7|2389|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4047;567789,2027,2389;74,,2027,2389
2047|36|2656|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4079;401304,2047,2230;72,,2047,2656
2049|41|2656|167|Poland|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4083;428297,2049,2230;72,,2049,2656
2050|38|2656|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4085;432104,2050,2230;72,,2050,2656
2053|38|2656|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4096;483321,2053,2230;72,,2053,2656
2092|41|2656|176|South Africa|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4153;401743,2092,2230;72,,2092,2656
2093|41|2656|176|South Africa|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4155;445261,2093,2230;72,,2093,2656
2119|36|2656|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4211;315321,2119,2230;72,,2119,2656
2125|38|2656|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4222;493543,2125,2230;72,,2125,2656
2125|41|2656|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4224;493545,2125,2230;72,,2125,2656
2125|43|2656|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4226;493547,2125,2230;72,,2125,2656
2146|36|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4271;348451,2146,2230;72,,2146,2656
2147|36|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4273;438617,2147,2230;72,,2147,2656
2147|38|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4275;438619,2147,2230;72,,2147,2656
2148|41|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4277;446898,2148,2230;72,,2148,2656
2149|38|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4279;446905,2149,2230;72,,2149,2656
2149|41|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4281;446907,2149,2230;72,,2149,2656
2149|43|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4283;446909,2149,2230;72,,2149,2656
2150|36|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4285;448155,2150,2230;72,,2150,2656
2150|38|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4287;448157,2150,2230;72,,2150,2656
2150|43|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4289;448159,2150,2230;72,,2150,2656
2159|41|2656|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4304;571652,2159,2230;72,,2159,2656
2173|41|2656|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4347;330059,2173,2230;72,,2173,2656
2174|41|2656|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4349;402209,2174,2230;72,,2174,2656
2179|36|2656|221|Soviet Union|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4367;341094,2179,2230;72,,2179,2656
2194|41|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4393;309741,2194,2230;72,,2194,2656
2196|38|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4396;331551,2196,2230;72,,2196,2656
2198|41|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4400;368572,2198,2230;72,,2198,2656
2198|43|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4402;368574,2198,2230;72,,2198,2656
2198|45|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4404;368576,2198,2230;72,,2198,2656
2200|3|2656|223|Cincinnati Archers|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4408;407190,2200,118;2656,,2200,2656
2203|38|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4413;482322,2203,2230;72,,2203,2656
2204|36|2656|223|United States|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4415;482285,2204,2230;72,,2204,2656
2205|36|2656|223|United States|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4417;489577,2205,2230;72,,2205,2656
2205|38|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4419;489579,2205,2230;72,,2205,2656
2205|43|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4421;489581,2205,2230;72,,2205,2656
2206|3|2656|223|Cincinnati Archers|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4424;498178,2206,118;2656,,2206,2656
2209|36|2656|223|United States|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4428;529304,2209,2230;72,,2209,2656
2213|3|2656|223|Cincinnati Archers|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4438;569790,2213,118;2656,,2213,2656
2228|41|2656|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,4481;439708,2228,2230;72,,2228,2656
2739|3|6|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5776;5777,2739,19,posicion,2739,6
2743|3|6|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5790;5791,2743,19,posicion,2743,6
2746|3|6|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5803;5804,2746,19,posicion,2746,6
2747|3|6|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5806;5807,2747,19,posicion,2747,6
2755|3|140|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5824;5825,2755,132,posicion;empatado,2755,140
2757|3|6|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5830;5831,2757,19,posicion,2757,6
2764|3|144|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5854;5855,2764,138,posicion,2764,144
2777|3|6|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5897;5898,2777,19,posicion,2777,6
2778|3|140|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5902;5903,2778,132,posicion;empatado,2778,140
2780|3|147|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5916;5917,2780,147,posicion,2780,147
2782|3|6|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5921;5922,2782,19,posicion;empatado,2782,6
2784|3|6|223||,2,0,1,CONFLICTING_DUPLICATE_CANDIDATE,5929;5930,2784,19,posicion;empatado,2784,6
2822|20|1900|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6036;340040,2822,150;1900,,2822,1900
2825|34|1900|14|Australia|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6042;356627;618077,2825,150;1900,,2825,1900
2826|18|1900|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6043;359179,152683;2826,150;1900,,2826,1900
2828|32|1900|221|Soviet Union|Bronze,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6046;362016;622574,2828,150;1900,,2828,1900
2829|26|1900|34|Bulgaria|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6047;363814;624091,2829,150;1900,,2829,1900
2831|28|1900|55|Cuba|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6050;365031,2831,150;1900,,2831,1900
2831|30|1900|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6051;365032,2831,150;1900,,2831,1900
2832|26|1900|34|Bulgaria|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6052;377180;634851,2832,150;1900,,2832,1900
2834|22|1900|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6054;383153,2834,150;1900,,2834,1900
2835|22|1900|34|Bulgaria|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6055;395253;649389,158131;2835,150;1900,,2835,1900
2836|24|1900|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6056;388828,2836,150;1900,,2836,1900
2838|24|1900|14|Australia|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6058;395716;649768,2838,150;1900,,2838,1900
3250|26|1900|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6541;402815,159072;3250,150;1900,,3250,1900
3250|28|1900|55|Cuba|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6542;402816,159072;3250,150;1900,,3250,1900
3250|30|1900|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6543;402817,159072;3250,150;1900,,3250,1900
3250|32|1900|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6544;402818,159072;3250,150;1900,,3250,1900
3253|20|1900|34|Bulgaria|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6549;410271;661336,3253,150;1900,,3253,1900
3253|22|1900|34|Bulgaria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6550;410272,3253,150;1900,,3253,1900
3254|20|1900|108|Japan|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6551;410459;661471,3254,150;1900,,3254,1900
3254|22|1900|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6552;410460,3254,150;1900,,3254,1900
3255|24|1900|38|Canada|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6553;410672;661645,3255,150;1900,,3255,1900
3256|28|1900|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6554;413395,3256,150;1900,,3256,1900
3257|28|1900|221|Soviet Union|Gold,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6555;572190;792031,3257,150;1900,,3257,1900
3257|30|1900|221|Soviet Union|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6556;572191,3257,150;1900,,3257,1900
3258|24|1900|108|Japan|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6557;419574;668758,3258,150;1900,,3258,1900
3259|20|1900|34|Bulgaria|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6558;420548;669516,3259,150;1900,,3259,1900
3259|22|1900|34|Bulgaria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6559;420549,3259,150;1900,,3259,1900
3261|34|1900|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6561;671150,3261,150;1900,,3261,1900
3262|34|1900|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6563;423301,3262,150;1900,,3262,1900
3265|26|1900|34|Bulgaria|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6567;427627;675177,3265,150;1900,,3265,1900
3270|36|1900|38|Canada|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6575;434774;680542,3270,150;1900,,3270,1900
3272|18|1900|221|Soviet Union|Silver,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,6578;436429;681850,3272,150;1900,,3272,1900
3274|16|1900|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,6580;441048,164201;3274,150;1900,,3274,1900
5064|14|1900|43|China|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8623;445830;689429,5064,150;1900,,5064,1900
5065|24|1900|14|Australia|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8624;447125;690493,5065,150;1900,,5065,1900
5066|14|1900|43|China|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8625;448021;691236,5066,150;1900,,5066,1900
5067|22|1900|234|Yugoslavia|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8626;449238;692188,5067,150;1900,,5067,1900
5068|20|1900|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8627;451016,5068,150;1900,,5068,1900
5072|20|1900|31|Brazil|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8631;457579;699085,5072,150;1900,,5072,1900
5072|22|1900|31|Brazil|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8632;457580,5072,150;1900,,5072,1900
5072|24|1900|31|Brazil|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8633;457581,5072,150;1900,,5072,1900
5072|26|1900|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8634;457582,5072,150;1900,,5072,1900
5073|28|1900|14|Australia|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8635;457804;699272,5073,150;1900,,5073,1900
5075|16|1900|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8637;461866,5075,150;1900,,5075,1900
5078|20|1900|34|Bulgaria|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8641;467289;707234,5078,150;1900,,5078,1900
5078|22|1900|34|Bulgaria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8642;467290,5078,150;1900,,5078,1900
5079|14|1900|204|Czechoslovakia|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8643;468252;708005,5079,150;1900,,5079,1900
5080|18|1900|221|Soviet Union|Silver,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8644;468756;708404,5080,150;1900,,5080,1900
5081|32|1900|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8645;471341,5081,150;1900,,5081,1900
5081|34|1900|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8646;471342,5081,150;1900,,5081,1900
5084|18|1900|34|Bulgaria|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8650;477668;715856,5084,150;1900,,5084,1900
5089|28|1900|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8655;488124,170898;5089,150;1900,,5089,1900
5089|30|1900|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8656;488125,170898;5089,150;1900,,5089,1900
5090|36|1900|221|Soviet Union|Gold,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8657;488491;724548,5090,150;1900,,5090,1900
5094|18|1900|38|Canada|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8663;494828;729650,5094,150;1900,,5094,1900
5096|30|1900|38|Canada|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8666;502935;736168,5096,150;1900,,5096,1900
5096|34|1900|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8667;502936,5096,150;1900,,5096,1900
5096|36|1900|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8668;502937,5096,150;1900,,5096,1900
5097|32|1900|204|Czechoslovakia|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8669;503357;736475,5097,150;1900,,5097,1900
5098|14|1900|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8670;320827,5098,150;1900,,5098,1900
5105|30|1982|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8679;316716,5105,152;1982,,5105,1982
5107|38|1982|104|Italy|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8681;317183;585492,5107,152;1982,,5107,1982
5108|38|1982|67|Spain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8682;317333,5108,152;1982,,5108,1982
5109|41|1982|104|Italy|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8683;317750;585976,5109,152;1982,,5109,1982
5110|32|1982|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8684;318861,146925;5110,152;1982,,5110,1982
5111|41|1982|223|United States|Gold,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8685;319919;587792,5111,152;1982,,5111,1982
5114|32|1982|104|Italy|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8688;321021;588671,5114,152;1982,,5114,1982
5116|38|1982|70|Unified Team|Gold,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8690;322452;589845,5116,152;1982,,5116,1982
5117|36|1982|221|Soviet Union|Bronze,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8693;322787;590138,5117,152;1982,,5117,1982
5118|30|1982|221|Soviet Union|Gold,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8694;323792;591007,5118,152;1982,,5118,1982
5118|32|1982|221|Soviet Union|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8695;323793,5118,152;1982,,5118,1982
5119|30|1982|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8696;322967,5119,152;1982,,5119,1982
5120|38|1982|104|Italy|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8697;324004;591200,5120,152;1982,,5120,1982
5121|38|1982|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8698;418459,5121,152;1982,,5121,1982
5129|32|1982|234|Yugoslavia|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8707;330709,148620;5129,152;1982,,5129,1982
5130|34|1982|38|Canada|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8708;331022;596717,5130,152;1982,,5130,1982
5130|41|1982|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8709;331023,5130,152;1982,,5130,1982
5131|30|1982|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8710;331256,5131,152;1982,,5131,1982
5132|32|1982|94|Hungary|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8711;332819;598164,5132,152;1982,,5132,1982
5133|30|1982|34|Bulgaria|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8712;597851,5133,152;1982,,5133,1982
5134|41|1982|223|United States|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8714;333060,5134,152;1982,,5134,1982
5134|43|1982|223|United States|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8715;333061,5134,152;1982,,5134,1982
5135|41|1982|104|Italy|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8716;333331;598617,5135,152;1982,,5135,1982
5137|32|1982|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8718;334243,149167;5137,152;1982,,5137,1982
5137|38|1982|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8719;334244,149167;5137,152;1982,,5137,1982
5138|34|1982|223|United States|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8720;334636,5138,152;1982,,5138,1982
5139|41|1982|38|Canada|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8721;334914;599951,5139,152;1982,,5139,1982
5139|43|1982|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8722;334915,5139,152;1982,,5139,1982
5140|41|1982|14|Australia|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8723;335722,5140,152;1982,,5140,1982
5140|43|1982|14|Australia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8724;335723,5140,152;1982,,5140,1982
5141|41|1982|14|Australia|Bronze,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8725;337753;602196,5141,152;1982,,5141,1982
5141|43|1982|14|Australia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8726;337754,5141,152;1982,,5141,1982
5142|30|1982|223|United States|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8727;337756,5142,152;1982,,5142,1982
5143|41|1982|14|Australia|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8729;337813,149593;5143,152;1982,,5143,1982
5143|43|1982|14|Australia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8730;337814,149593;5143,152;1982,,5143,1982
5143|45|1982|14|Australia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8731;337815,149593;5143,152;1982,,5143,1982
5144|36|1982|223|United States|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8732;338119,5144,152;1982,,5144,1982
5145|34|1982|14|Australia|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,8733;502305;735637,5145,152;1982,,5145,1982
5145|36|1982|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8734;502306,5145,152;1982,,5145,1982
5147|36|1982|223|United States|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8736;339984,5147,152;1982,,5147,1982
5147|38|1982|223|United States|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,8737;339985,5147,152;1982,,5147,1982
